t_usr_id_ego,BreitbartNews,BreitbartNews,bot11,bot11,bot14,bot14,bot12,bot12,bot13,bot13,bot10,bot10,USATODAY,USATODAY,WSJ,WSJ,bot7,bot7,bot2,bot2,bot5,bot5,bot6,bot6,bot15,bot15,bot1,bot1,thenation,thenation,bot4,bot4,bot3,bot3,bot8,bot8,washingtonpost,washingtonpost,bot9,bot9
conn_type,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower
246,,0.7565854729457974,0.5061919589474342,,0.5061919589474342,,0.038503444945083086,,0.15685510336103622,,0.04178983547133819,,0.06263387811083082,0.9632891569033074,0.06263387811083082,0.9713426487044083,,,0.2691022464970497,,0.5274968237537414,,0.40086139116347386,,0.28621206238390096,,0.8138717339737572,,0.04178983547133819,0.32230602190830704,,,0.25265321740844954,,,,0.027677698437753848,0.8882184952163719,0.8383531326036774,
247,,,0.16847316644464133,,0.4848645828256039,,0.32230602190830704,,0.045343501437382056,,0.36065190656573104,,0.03546593341354506,0.8964140695210783,0.06263387811083082,0.16847316644464133,,,0.7866262980972412,,0.8383531326036774,,0.7405291005715704,,0.6506901031179089,,,,0.045343501437382056,,,,0.09286695366967546,,,,0.05333128056896264,0.8383531326036774,0.380551857066998,
248,,0.19374947883382485,0.19374947883382485,,0.3412193545017134,0.8005982245473489,0.13558257714003935,,0.06783456974919343,,0.9826258494473956,,0.03265990956683609,0.8138717339737572,0.28621206238390096,0.8601677371481485,,,0.023437100509770627,,,,0.03546593341354506,,0.03546593341354506,,,,0.9853116521210984,0.7866262980972412,,,0.20742796687543463,,,,0.03265990956683609,,0.1807672693005155,
249,,0.07343326191269153,0.3412193545017134,,0.5061919589474342,,0.8005982245473489,,0.6310548366819692,,,,0.045343501437382056,0.22180647190550215,0.045343501437382056,0.7405291005715704,,,0.380551857066998,,0.23688377651035014,,,,0.6109757209767682,,,,0.23688377651035014,0.06263387811083082,0.03265990956683609,,0.6310548366819692,,,,0.20742796687543463,0.25265321740844954,0.5905129273413294,
250,,0.8794616900661685,0.28621206238390096,,,,0.8601677371481485,,0.07945465272791494,,0.3412193545017134,,0.380551857066998,,0.03546593341354506,0.7866262980972412,,,,,0.09286695366967546,,,,0.380551857066998,,,,0.12588928944948308,,0.07343326191269153,,0.22180647190550215,,,,0.19374947883382485,0.9470261822603973,0.045343501437382056,
251,,0.8005982245473489,0.2691022464970497,,0.7238002465135849,,0.045343501437382056,,0.23688377651035014,,,,0.04918384795249982,,0.045343501437382056,0.7064204238004218,,,0.380551857066998,,0.027677698437753848,,0.06783456974919343,,0.15685510336103622,,,,0.07343326191269153,0.9853116521210984,,,0.3412193545017134,,,,0.038503444945083086,0.8383531326036774,0.9112229533096339,
252,,,0.16847316644464133,,0.8005982245473489,,0.6698271269837389,,0.05333128056896264,,,,0.9632891569033074,0.8601677371481485,0.05333128056896264,0.9448325758058531,,,,,0.14589765727494236,,,,0.10030935716061677,,,,0.32230602190830704,0.40086139116347386,,,0.10827700665723966,,,,0.10827700665723966,0.9757295961173048,0.10030935716061677,
253,,0.9112229533096339,0.5697317833219949,,0.9352316115657808,,0.8495856011768973,,0.7238002465135849,,,,0.25265321740844954,0.1807672693005155,0.7405291005715704,0.2691022464970497,,,,,0.9178878139616656,,,,0.3412193545017134,,,,0.023437100509770627,0.1167953743919475,,,0.025471598156045747,,,,0.07945465272791494,,0.030068974042493608,
254,,0.07945465272791494,0.7719542327261165,,0.06263387811083082,,0.7565854729457974,,0.8882184952163719,,0.04178983547133819,,0.04918384795249982,0.32230602190830704,0.038503444945083086,0.8005982245473489,,,,,0.12588928944948308,,,,0.13558257714003935,,,,0.04178983547133819,,,,0.0215615093045025,,,,0.023437100509770627,0.28621206238390096,,
255,,0.9352316115657808,0.46359219069702307,,0.12588928944948308,,0.0215615093045025,,0.19374947883382485,,,,0.027677698437753848,,0.28621206238390096,0.12588928944948308,,,,,0.12588928944948308,,,,0.06783456974919343,,,,0.04918384795249982,,,,0.6884177623265628,,,,0.23688377651035014,,,
256,,0.2691022464970497,0.22180647190550215,,0.23688377651035014,,0.05780718298413593,,0.7565854729457974,,,,0.027677698437753848,0.9736247158244454,0.13558257714003935,,,,0.5487020083865324,,,,0.1807672693005155,,0.05333128056896264,,,,0.07945465272791494,0.9736247158244454,,,0.36065190656573104,,,,0.22180647190550215,0.5061919589474342,,
257,,0.5487020083865324,0.04178983547133819,,0.07343326191269153,,0.09286695366967546,,0.28621206238390096,,,,0.20742796687543463,0.16847316644464133,0.03546593341354506,0.3412193545017134,,,,,,,0.826453203646374,,0.3039573320934062,,,,0.04918384795249982,0.12588928944948308,,,0.28621206238390096,,0.9112229533096339,,0.13558257714003935,0.9736247158244454,,
258,,0.07945465272791494,0.0215615093045025,,0.22180647190550215,,0.1167953743919475,,0.15685510336103622,,,,0.023437100509770627,0.8495856011768973,0.027677698437753848,,,,,,,,,,0.03265990956683609,,,,0.030068974042493608,0.23688377651035014,,,0.038503444945083086,,,,0.06263387811083082,0.7064204238004218,,
259,,0.14589765727494236,0.6698271269837389,,0.25265321740844954,,0.19374947883382485,,0.826453203646374,,,,0.06263387811083082,0.9757295961173048,0.045343501437382056,0.20742796687543463,,,,,,,,,0.15685510336103622,,,,0.23688377651035014,,,,,,,,0.06783456974919343,0.6698271269837389,,
260,,0.9240939964164224,0.025471598156045747,,0.07945465272791494,,0.5487020083865324,,0.5061919589474342,,,,0.038503444945083086,,0.045343501437382056,,,,,,,,,,0.32230602190830704,,,,0.13558257714003935,0.06783456974919343,,,0.7719542327261165,,0.14589765727494236,,0.030068974042493608,,0.04178983547133819,
261,,0.07343326191269153,0.4848645828256039,,0.5905129273413294,,0.045343501437382056,,0.32230602190830704,,,,,0.030068974042493608,0.1807672693005155,0.5061919589474342,,,,,,,,,0.8601677371481485,,0.045343501437382056,,0.09286695366967546,0.9491151251673986,,,,,,,0.2691022464970497,0.14589765727494236,,
262,,0.06783456974919343,0.030068974042493608,,0.6109757209767682,,,,0.03546593341354506,,,,0.13558257714003935,0.6698271269837389,0.027677698437753848,0.9875875115922786,,,,,,,,,0.7565854729457974,,,,0.025471598156045747,0.10030935716061677,,,,,,,0.03265990956683609,,,
263,,0.05780718298413593,0.4848645828256039,,0.03546593341354506,,,,0.6884177623265628,,,,0.03546593341354506,0.8701191997119831,0.40086139116347386,,,,,,,,0.380551857066998,,0.05780718298413593,,,,0.07945465272791494,0.16847316644464133,,,,,,,0.025471598156045747,,,
264,,0.8882184952163719,0.32230602190830704,,0.380551857066998,,,,0.20742796687543463,,,,0.06783456974919343,,0.07343326191269153,0.5487020083865324,,,,,0.28621206238390096,,,,0.2691022464970497,,,,0.25265321740844954,0.9298669453061029,,,,,,,0.32230602190830704,,,
265,,0.40086139116347386,0.40086139116347386,,0.5274968237537414,,,,0.9853116521210984,,,,0.07945465272791494,0.9632891569033074,0.030068974042493608,,,,0.5905129273413294,,,,,,0.25265321740844954,,,,0.06783456974919343,0.3039573320934062,,,0.8701191997119831,,,,0.03265990956683609,0.9112229533096339,,
266,,,0.20742796687543463,,0.14589765727494236,,,,0.1807672693005155,,,,0.023437100509770627,0.960149429127191,0.038503444945083086,0.5697317833219949,,,,,,,,,0.027677698437753848,,0.03265990956683609,,0.10827700665723966,0.09286695366967546,,,,,,,0.07343326191269153,0.8383531326036774,,
267,,0.20742796687543463,0.04178983547133819,,0.6310548366819692,,,,0.5487020083865324,,,,0.05780718298413593,0.9757295961173048,0.06783456974919343,0.9847930326207717,0.05780718298413593,,,,,,,,0.7064204238004218,,0.030068974042493608,,0.038503444945083086,,,,,,,,0.045343501437382056,0.9491151251673986,,
268,,,0.20742796687543463,,0.826453203646374,,,,0.12588928944948308,,,,0.07945465272791494,,0.5061919589474342,,,,,,0.7405291005715704,,,,0.6884177623265628,,,,0.023437100509770627,0.10030935716061677,,,0.8138717339737572,,,,0.06263387811083082,,,
269,,,0.5487020083865324,,0.15685510336103622,,,,0.32230602190830704,,,,0.04178983547133819,,0.06263387811083082,0.5061919589474342,,,,,,,,,0.6698271269837389,,,,0.04178983547133819,,,,,,,,0.04178983547133819,,,
270,,,0.3039573320934062,,0.06783456974919343,,,,0.06783456974919343,,,,0.05780718298413593,0.9402123048447205,0.42151725890598224,0.8567114507240869,,,,,,,,,0.22180647190550215,,,,0.06263387811083082,0.045343501437382056,,,,,,,0.030068974042493608,0.027677698437753848,,
271,,0.9178878139616656,0.045343501437382056,,0.40086139116347386,,,,0.23688377651035014,,,,0.04918384795249982,0.5487020083865324,0.027677698437753848,0.7405291005715704,,,,,,,,,0.5905129273413294,,,,0.018240414977142547,0.23688377651035014,,,,,,,0.08592399976334196,0.9491151251673986,,
272,,0.6698271269837389,0.6698271269837389,,0.42151725890598224,,,,0.6506901031179089,,,,0.04178983547133819,,0.06783456974919343,0.9491151251673986,,,,,,,,,0.07343326191269153,,,,0.12588928944948308,0.19374947883382485,,,,,,,0.025471598156045747,0.8601677371481485,0.04178983547133819,
273,,0.8771819081427058,0.7719542327261165,,0.2691022464970497,,,,0.5061919589474342,,,,0.07945465272791494,0.12588928944948308,0.380551857066998,0.03265990956683609,,,,,,,,,0.6310548366819692,,,,0.030068974042493608,0.6109757209767682,,,,,,,0.1167953743919475,,0.12588928944948308,
274,,0.5697317833219949,0.6310548366819692,,0.8601677371481485,,,,0.6310548366819692,,,,0.04178983547133819,0.08592399976334196,0.05333128056896264,,,,,,,,,,0.0215615093045025,,,,0.13558257714003935,0.380551857066998,,,,,,,0.08592399976334196,,,
275,,0.9433311128093251,0.1167953743919475,,0.8005982245473489,,,,0.3039573320934062,,,,0.0215615093045025,,0.3039573320934062,0.8794616900661685,,,,,0.5274968237537414,,,,0.7405291005715704,,,,0.14589765727494236,0.16847316644464133,,,,,,,0.045343501437382056,0.8794616900661685,,
276,,0.25265321740844954,,,0.6506901031179089,,,,,,,,0.06783456974919343,,0.5487020083865324,0.42151725890598224,,,,,,,,,0.25265321740844954,,,,0.030068974042493608,0.045343501437382056,,,,,,,0.045343501437382056,0.5061919589474342,,
277,,0.32230602190830704,,,0.7565854729457974,,,,0.7565854729457974,,,,0.5905129273413294,0.8701191997119831,0.36065190656573104,0.09286695366967546,,,,,,,0.04178983547133819,,0.20742796687543463,,,,0.07945465272791494,0.8601677371481485,,,,,,,0.03265990956683609,,,
278,,0.6884177623265628,0.8138717339737572,,0.36065190656573104,,,,0.5487020083865324,,,,0.04178983547133819,0.9757295961173048,0.09286695366967546,0.9875875115922786,,,0.027677698437753848,,,,,,0.2691022464970497,,,,0.13558257714003935,0.09286695366967546,,,,,,,0.045343501437382056,,0.03265990956683609,
279,,,,,0.380551857066998,,,,0.19374947883382485,,,,0.25265321740844954,0.3039573320934062,0.7866262980972412,0.045343501437382056,,,,,,,,,0.07945465272791494,,,,0.045343501437382056,0.2691022464970497,,,,,,,0.13558257714003935,,,
280,,0.9240939964164224,,,0.5487020083865324,,,,,,,,0.04178983547133819,,0.40086139116347386,0.8964140695210783,,,,,,,,,0.8138717339737572,,,,0.06263387811083082,0.9736247158244454,,,,,0.22180647190550215,,0.05780718298413593,,,
281,,0.9530817363696625,,,0.6506901031179089,,,,,,,,0.03265990956683609,,0.07343326191269153,0.7866262980972412,,,0.3412193545017134,,,,,,0.7719542327261165,,,,0.038503444945083086,0.10827700665723966,,,,,,,0.9352316115657808,,,
282,,0.28621206238390096,,,0.44245148142042123,,,,,,,,0.3412193545017134,0.8964140695210783,0.10030935716061677,0.966190224001528,,,,,0.03546593341354506,,,,0.16847316644464133,,,,0.030068974042493608,0.9352316115657808,,,,,0.8383531326036774,,0.07343326191269153,0.7719542327261165,0.2691022464970497,
283,,0.8495856011768973,,,0.2691022464970497,,,,,,,,0.06783456974919343,0.20742796687543463,0.08592399976334196,0.07343326191269153,,,,,,,,,0.05780718298413593,,,,0.10827700665723966,0.7565854729457974,,,,,,,0.038503444945083086,,0.9757295961173048,
284,,0.22180647190550215,,,0.06783456974919343,,,,,,,,0.5905129273413294,,0.46359219069702307,,,,0.46359219069702307,,,,,,0.40086139116347386,,,,0.038503444945083086,,,,,,,,0.22180647190550215,0.19374947883382485,,
285,,0.8005982245473489,,,0.6310548366819692,,,,,,,,0.07343326191269153,0.20742796687543463,0.05333128056896264,0.9632891569033074,,,0.04178983547133819,,0.10030935716061677,,,,0.6698271269837389,,,,,0.06783456974919343,,,,,,,0.03546593341354506,0.16847316644464133,,
286,,0.07343326191269153,,,0.20742796687543463,,,,,,,,0.15685510336103622,,0.04918384795249982,,,,,,,,,,0.06783456974919343,,,,0.05333128056896264,,,,,,,,0.1167953743919475,0.9794591788597505,,
287,,0.2691022464970497,,,0.07945465272791494,,,,,,,,0.10827700665723966,0.10030935716061677,0.28621206238390096,0.8882184952163719,,,,,,,,,0.10827700665723966,,,,0.04178983547133819,0.826453203646374,,,,,,,0.023437100509770627,0.9352316115657808,0.07343326191269153,
288,,0.1807672693005155,,,0.28621206238390096,,,,,,,,0.04178983547133819,0.9713426487044083,0.045343501437382056,,,,,,,,,,0.027677698437753848,,0.05780718298413593,,0.03265990956683609,,,,,,,,0.3412193545017134,0.32230602190830704,,
289,,0.05333128056896264,,,0.1807672693005155,,,,,,,,0.05780718298413593,0.08592399976334196,0.13558257714003935,0.9530817363696625,,,,,0.22180647190550215,,,,0.23688377651035014,,,,0.045343501437382056,0.08592399976334196,,,,,,,0.05780718298413593,0.28621206238390096,0.04178983547133819,
290,,,,,0.027677698437753848,,,,,,,,0.10827700665723966,0.9448325758058531,0.09286695366967546,,,,,,,,,,0.01983296694956421,,,,0.06263387811083082,0.7064204238004218,,,,,,,0.1807672693005155,0.4848645828256039,,
291,,,0.380551857066998,,0.14589765727494236,,,,,,0.10827700665723966,,0.04918384795249982,0.9794591788597505,0.07945465272791494,0.9757295961173048,,,,,,,0.7565854729457974,,,,,,0.030068974042493608,0.16847316644464133,,,,,,,0.04178983547133819,0.10030935716061677,,
292,,0.5487020083865324,,,0.8601677371481485,,,,,,,,0.12588928944948308,0.9352316115657808,0.07343326191269153,0.3412193545017134,,,,,,,0.7565854729457974,,,,,,0.13558257714003935,0.28621206238390096,,,,,,,0.03265990956683609,0.9864967914296349,,
293,,0.15685510336103622,,,0.2691022464970497,,,,,,,,0.05780718298413593,,0.04178983547133819,0.23688377651035014,,,,,,,,,0.038503444945083086,,0.4848645828256039,,0.025471598156045747,0.04178983547133819,,,,,,,0.027677698437753848,0.22180647190550215,0.10030935716061677,
294,,0.9298669453061029,,,0.3412193545017134,,,,,,,,0.05780718298413593,,0.09286695366967546,0.8495856011768973,,,,,,,,,0.030068974042493608,,,,0.16847316644464133,0.12588928944948308,,,,,,,0.07343326191269153,0.9352316115657808,,
295,,0.10030935716061677,,,0.7866262980972412,,,,0.6506901031179089,,,,0.09286695366967546,0.9776703489269076,0.10827700665723966,0.9298669453061029,,,,,,,,,0.6698271269837389,,,,0.027677698437753848,0.16847316644464133,0.06263387811083082,,0.10030935716061677,,,,0.04918384795249982,,,
296,,0.06783456974919343,,,0.045343501437382056,,,,,,,,0.07945465272791494,0.36065190656573104,0.08592399976334196,,,,0.6698271269837389,,,,,,,,,,0.038503444945083086,0.9567532288569174,,,0.5905129273413294,,,,0.03265990956683609,0.42151725890598224,,
297,,,,,0.5487020083865324,,,,,,,,0.025471598156045747,,0.09286695366967546,,,,,,,,,,0.6109757209767682,,,,0.018240414977142547,0.7405291005715704,,,,,0.03265990956683609,,0.1167953743919475,0.045343501437382056,0.023437100509770627,
298,,0.2691022464970497,,,0.6310548366819692,,,,,,,,0.03546593341354506,0.7719542327261165,0.03546593341354506,0.6698271269837389,,,,,,,0.030068974042493608,,0.8495856011768973,,,,0.030068974042493608,,,,,,,,0.07945465272791494,,,
299,,0.23688377651035014,,,0.6310548366819692,,,,0.03546593341354506,,,,0.1167953743919475,0.44245148142042123,0.06783456974919343,0.10827700665723966,,,,,,,0.7866262980972412,,,,,,0.04178983547133819,,,,,,0.16847316644464133,,0.038503444945083086,0.8138717339737572,,
300,,0.9298669453061029,,,0.7405291005715704,,0.9794591788597505,,,,,,0.5905129273413294,0.6884177623265628,0.3039573320934062,,,,,,,,,,,,,,0.07343326191269153,0.09286695366967546,,,,,,,0.025471598156045747,0.9776703489269076,0.7405291005715704,
301,,0.06263387811083082,,,0.2691022464970497,,,,,,,,0.07343326191269153,0.8138717339737572,0.04178983547133819,,,,0.7719542327261165,,,,,,,,,,0.027677698437753848,0.3039573320934062,,,0.20742796687543463,,,,0.5061919589474342,0.25265321740844954,,
302,,0.07343326191269153,,,0.1807672693005155,,,,,,,,0.03265990956683609,0.9352316115657808,0.05780718298413593,0.8495856011768973,,,,,,,0.25265321740844954,,,,,,0.03546593341354506,0.28621206238390096,,,,,,,0.09286695366967546,0.5061919589474342,,
303,,0.12588928944948308,,,,,0.030068974042493608,,,,,,0.16847316644464133,0.030068974042493608,0.25265321740844954,0.7405291005715704,,,,,,,,,,,,,0.030068974042493608,0.5905129273413294,,,,,,,0.10030935716061677,0.7405291005715704,,
